notice_evidence_id,source_id,etf_id,ticker,etf_name,distribution_record_date,distribution_pay_date,distribution_per_share_krw,row_locator,raw_row_text,content_hash_sha256,parser_name,parser_version,evidence_status,review_status,created_at,note
krx-notice-evidence:d2ad0b3810dd8009,krx:kind:distribution_notice:20260729:20260729002071,KR7105190003,105190,ACE 200,2026-07-31,2026-08-04,150,table[0]/row[158],KR7105190003 | ACE 200 | 2026-07-31 | 2026-08-04 | 150 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:d319710e0c03a7f7,krx:kind:distribution_notice:20260729:20260729000622,KR7476550009,476550,TIGER 미국30년국채커버드콜액티브(H),2026-07-31,2026-08-04,70,table[0]/row[147],KR7476550009 | TIGER 미국30년국채커버드콜액티브(H) | 2026-07-31 | 2026-08-04 | 70 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:d330ced8d62996ad,krx:kind:distribution_notice:20260729:20260729000622,KR7491620001,491620,RISE 미국테크100데일리고정커버드콜,2026-07-31,2026-08-04,161,table[0]/row[106],KR7491620001 | RISE 미국테크100데일리고정커버드콜 | 2026-07-31 | 2026-08-04 | 161 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:d495b5cf605131bb,krx:kind:distribution_notice:20260729:20260729000622,KR7277630000,277630,TIGER 코스피,2026-07-31,2026-08-04,60,table[0]/row[191],KR7277630000 | TIGER 코스피 | 2026-07-31 | 2026-08-04 | 60 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:d5653d51ae30ce02,krx:kind:distribution_notice:20260729:20260729000622,KR7458260007,458260,TIGER 미국투자등급회사채액티브(H),2026-07-31,2026-08-04,175,table[0]/row[166],KR7458260007 | TIGER 미국투자등급회사채액티브(H) | 2026-07-31 | 2026-08-04 | 175 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:d5ef6516fec54b02,krx:kind:distribution_notice:20260729:20260729002071,KR7497880005,497880,SOL CD금리&머니마켓액티브,2026-07-31,2026-08-03,140,table[0]/row[157],KR7497880005 | SOL CD금리&머니마켓액티브 | 2026-07-31 | 2026-08-03 | 140 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:d5fcd620389f7a46,krx:kind:distribution_notice:20260729:20260729000622,KR7429760002,429760,PLUS 미국S&P500,2026-07-31,2026-08-04,40,table[0]/row[64],KR7429760002 | PLUS 미국S&P500 | 2026-07-31 | 2026-08-04 | 40 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:d6b5fc4bde29e863,krx:kind:distribution_notice:20260729:20260729002071,KR7140950007,140950,파워 코스피100,2026-07-31,2026-08-04,72,table[0]/row[7],KR7140950007 | 파워 코스피100 | 2026-07-31 | 2026-08-04 | 72 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:d70e7cb2ef40875c,krx:kind:distribution_notice:20260729:20260729000622,KR7251600003,251600,PLUS 고배당주채권혼합,2026-07-31,2026-08-04,50,table[0]/row[63],KR7251600003 | PLUS 고배당주채권혼합 | 2026-07-31 | 2026-08-04 | 50 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:da481bd563b0d057,krx:kind:distribution_notice:20260729:20260729000622,KR7336160007,336160,RISE 금융채액티브,2026-07-31,2026-08-04,317,table[0]/row[93],KR7336160007 | RISE 금융채액티브 | 2026-07-31 | 2026-08-04 | 317 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:daaea280003eca9e,krx:kind:distribution_notice:20260729:20260729002071,KR7437080005,437080,KODEX 미국종합채권ESG액티브(H),2026-07-31,2026-08-04,375,table[0]/row[19],KR7437080005 | KODEX 미국종합채권ESG액티브(H) | 2026-07-31 | 2026-08-04 | 375 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:db018c93beacacdb,krx:kind:distribution_notice:20260729:20260729002071,KR7446690000,446690,KODEX 아시아AI반도체exChina액티브,2026-07-31,2026-08-04,56,table[0]/row[30],KR7446690000 | KODEX 아시아 AI 반도체 exChina 액티브 | 2026-07-31 | 2026-08-04 | 56 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:dc315d66fbfbde5b,krx:kind:distribution_notice:20260729:20260729002071,KR70098Z0006,0098Z0,FOCUS 200,2026-07-31,2026-08-04,120,table[0]/row[185],KR70098Z0006 | FOCUS 200 | 2026-07-31 | 2026-08-04 | 120 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:dc7818c642e54235,krx:kind:distribution_notice:20260729:20260729000622,KR7453850000,453850,ACE 미국30년국채액티브(H),2026-07-31,2026-08-04,26,table[0]/row[2],KR7453850000 | ACE 미국30년국채액티브(H) | 2026-07-31 | 2026-08-04 | 26 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:dcaa63b90679b89a,krx:kind:distribution_notice:20260729:20260729002071,KR70190G0006,0190G0,KODEX 반도체타겟위클리커버드콜,2026-07-31,2026-08-04,66,table[0]/row[21],KR70190G0006 | KODEX 반도체타겟위클리커버드콜 | 2026-07-31 | 2026-08-04 | 66 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:de6815fc152034e0,krx:kind:distribution_notice:20260729:20260729002071,KR7117680009,117680,KODEX 철강,2026-07-31,2026-08-04,70,table[0]/row[87],KR7117680009 | KODEX 철강 | 2026-07-31 | 2026-08-04 | 70 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:df3f57d31e971059,krx:kind:distribution_notice:20260729:20260729000622,KR7100910009,100910,KIWOOM KRX100,2026-07-31,2026-08-04,15,table[0]/row[21],KR7100910009 | KIWOOM KRX100 | 2026-07-31 | 2026-08-04 | 15 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:e03c6cb8cd186774,krx:kind:distribution_notice:20260729:20260729000622,KR7284980000,284980,RISE 200금융,2026-07-31,2026-08-04,110,table[0]/row[78],KR7284980000 | RISE 200금융 | 2026-07-31 | 2026-08-04 | 110 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:e0ac8b07522bc30b,krx:kind:distribution_notice:20260729:20260729002071,KR7211900006,211900,KODEX 코리아배당성장,2026-07-31,2026-08-04,24,table[0]/row[111],KR7211900006 | KODEX 코리아배당성장 | 2026-07-31 | 2026-08-04 | 24 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:e0c5d4ef95be0b37,krx:kind:distribution_notice:20260729:20260729002071,KR70046Y0000,0046Y0,ACE 미국배당퀄리티,2026-07-31,2026-08-04,11,table[0]/row[172],KR70046Y0000 | ACE 미국배당퀄리티 | 2026-07-31 | 2026-08-04 | 11 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:e0d95927ed663ef4,krx:kind:distribution_notice:20260729:20260729002071,KR7459560009,459560,KODEX 테슬라밸류체인FactSet,2026-07-31,2026-08-04,39,table[0]/row[32],KR7459560009 | KODEX 테슬라밸류체인FactSet | 2026-07-31 | 2026-08-04 | 39 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:e11e626a20fbc785,krx:kind:distribution_notice:20260729:20260729000622,KR7455660001,455660,ACE 미국하이일드액티브(H),2026-07-31,2026-08-04,55,table[0]/row[4],KR7455660001 | ACE 미국하이일드액티브(H) | 2026-07-31 | 2026-08-04 | 55 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:e1c3c0160403151c,krx:kind:distribution_notice:20260729:20260729002071,KR7445150006,445150,KODEX 친환경조선해운액티브,2026-07-31,2026-08-04,5,table[0]/row[114],KR7445150006 | KODEX 친환경조선해운액티브 | 2026-07-31 | 2026-08-04 | 5 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:e213bb6bc68fcb9d,krx:kind:distribution_notice:20260729:20260729002071,KR7453660003,453660,KODEX 미국S&P500경기소비재,2026-07-31,2026-08-04,35,table[0]/row[62],KR7453660003 | KODEX 미국S&P500경기소비재 | 2026-07-31 | 2026-08-04 | 35 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:e2a8c2dac1d8d816,krx:kind:distribution_notice:20260729:20260729002071,KR7463690008,463690,KODEX 미국S&P500커뮤니케이션,2026-07-31,2026-08-04,45,table[0]/row[44],KR7463690008 | KODEX 미국S&P500커뮤니케이션 | 2026-07-31 | 2026-08-04 | 45 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:e300b22e287f5e3d,krx:kind:distribution_notice:20260729:20260729002071,KR7456250000,456250,KODEX 유럽명품TOP10 STOXX,2026-07-31,2026-08-04,75,table[0]/row[31],KR7456250000 | KODEX 유럽명품TOP10 STOXX | 2026-07-31 | 2026-08-04 | 75 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:e3d22fcda0874de0,krx:kind:distribution_notice:20260729:20260729000622,KR7491830006,491830,TIGER 미국AI반도체팹리스,2026-07-31,2026-08-04,15,table[0]/row[148],KR7491830006 | TIGER 미국AI반도체팹리스 | 2026-07-31 | 2026-08-04 | 15 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:e3d8baa377548422,krx:kind:distribution_notice:20260729:20260729002071,KR7494330004,494330,ACE 라이프자산주주가치액티브,2026-07-31,2026-08-04,100,table[0]/row[169],KR7494330004 | ACE 라이프자산주주가치액티브 | 2026-07-31 | 2026-08-04 | 100 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:e3edd2189cbc900f,krx:kind:distribution_notice:20260729:20260729000622,KR7489860007,489860,KIWOOM 글로벌전력GRID인프라,2026-07-31,2026-08-04,50,table[0]/row[27],KR7489860007 | KIWOOM 글로벌전력GRID인프라 | 2026-07-31 | 2026-08-04 | 50 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:e52df733a7113ab7,krx:kind:distribution_notice:20260729:20260729000622,KR7496080003,496080,TIGER 코리아밸류업,2026-07-31,2026-08-04,28,table[0]/row[190],KR7496080003 | TIGER 코리아밸류업 | 2026-07-31 | 2026-08-04 | 28 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:e565c9ef6b6c6d64,krx:kind:distribution_notice:20260729:20260729002071,KR7476030002,476030,SOL 미국나스닥100,2026-07-31,2026-08-03,17,table[0]/row[147],KR7476030002 | SOL 미국나스닥100 | 2026-07-31 | 2026-08-03 | 17 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:e582b6d898e198f8,krx:kind:distribution_notice:20260729:20260729000622,KR7293180006,293180,HANARO 200,2026-07-31,2026-08-04,180,table[0]/row[6],KR7293180006 | HANARO 200 | 2026-07-31 | 2026-08-04 | 180 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:e5afba3cf93469f1,krx:kind:distribution_notice:20260729:20260729000622,KR7488210006,488210,KIWOOM K-반도체북미공급망,2026-07-31,2026-08-04,15,table[0]/row[22],KR7488210006 | KIWOOM K-반도체북미공급망 | 2026-07-31 | 2026-08-04 | 15 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:e622aea077cb70cb,krx:kind:distribution_notice:20260729:20260729000622,KR70153X0000,0153X0,PLUS 미국고배당주액티브,2026-07-31,2026-08-04,47,table[0]/row[67],KR70153X0000 | PLUS 미국고배당주액티브 | 2026-07-31 | 2026-08-04 | 47 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:e6c15318b4d564ac,krx:kind:distribution_notice:20260729:20260729002071,KR7309230001,309230,ACE 미국WideMoat동일가중,2026-07-31,2026-08-04,98,table[0]/row[160],KR7309230001 | ACE 미국WideMoat동일가중 | 2026-07-31 | 2026-08-04 | 98 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:e6e2302cb322d92f,krx:kind:distribution_notice:20260729:20260729000622,KR7440340008,440340,TIGER 글로벌멀티에셋TIF액티브,2026-07-31,2026-08-04,44,table[0]/row[140],KR7440340008 | TIGER 글로벌멀티에셋TIF액티브 | 2026-07-31 | 2026-08-04 | 44 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:e6e75d4b0149aa7e,krx:kind:distribution_notice:20260729:20260729002071,KR7102970001,102970,KODEX 증권,2026-07-31,2026-08-04,149,table[0]/row[84],KR7102970001 | KODEX 증권 | 2026-07-31 | 2026-08-04 | 149 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:e991324f73b572c1,krx:kind:distribution_notice:20260729:20260729000622,KR7482730009,482730,TIGER 미국S&P500타겟데일리커버드콜,2026-07-31,2026-08-04,102,table[0]/row[154],KR7482730009 | TIGER 미국S&P500타겟데일리커버드콜 | 2026-07-31 | 2026-08-04 | 102 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:e9de88e05583a3df,krx:kind:distribution_notice:20260729:20260729002071,KR7455030007,455030,KODEX 미국달러SOFR금리액티브(합성),2026-07-31,2026-08-04,43,table[0]/row[18],KR7455030007 | KODEX 미국달러SOFR금리액티브(합성) | 2026-07-31 | 2026-08-04 | 43 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:ea814148761a2305,krx:kind:distribution_notice:20260729:20260729000622,KR70104P0000,0104P0,TIGER 코리아배당다우존스위클리커버드콜,2026-07-31,2026-08-04,105,table[0]/row[189],KR70104P0000 | TIGER 코리아배당다우존스위클리커버드콜 | 2026-07-31 | 2026-08-04 | 105 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:ead4c9babd48efed,krx:kind:distribution_notice:20260729:20260729000622,KR7269370003,269370,TIGER S&P글로벌인프라(합성),2026-07-31,2026-08-04,250,table[0]/row[138],KR7269370003 | TIGER S&P글로벌인프라(합성) | 2026-07-31 | 2026-08-04 | 250 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:ec793668eb253fc2,krx:kind:distribution_notice:20260729:20260729002071,KR7325010007,325010,KODEX 성장주,2026-07-31,2026-08-04,4,table[0]/row[138],KR7325010007 | KODEX 성장주 | 2026-07-31 | 2026-08-04 | 4 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:ecc175ae70558f6c,krx:kind:distribution_notice:20260729:20260729002071,KR70005G0001,0005G0,IBK K-AI반도체코어테크,2026-07-31,2026-08-04,11,table[0]/row[2],KR70005G0001 | IBK K-AI반도체코어테크 | 2026-07-31 | 2026-08-04 | 11 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:ee2bedd457e7d199,krx:kind:distribution_notice:20260729:20260729000622,KR7433880002,433880,PLUS TDF2060액티브 적격,2026-07-31,2026-08-04,40,table[0]/row[59],KR7433880002 | PLUS TDF2060액티브 적격 | 2026-07-31 | 2026-08-04 | 40 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:ee7c63b20126b789,krx:kind:distribution_notice:20260729:20260729000622,KR70117V0007,0117V0,TIGER 코리아AI전력기기TOP3플러스,2026-07-31,2026-08-04,93,table[0]/row[187],KR70117V0007 | TIGER 코리아AI전력기기TOP3플러스 | 2026-07-31 | 2026-08-04 | 93 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
