ticker,isin,name,listing_date,listing_date_source,listing_date_verification_status,source_name,source_license_status,source_first_available_date,actual_first_trading_date,first_close,latest_trading_date,latest_close,daily_history_row_count,expected_trading_day_count,coverage_ratio,corporate_action_status,itd_anchor_status,itd_calculation_status,full_max_chart_status,exclusion_or_pending_reason,checked_at
440340,KR7440340008,TIGER 글로벌멀티에셋TIF액티브,2022-08-30,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,12565,2026-08-14,12455,0,1034,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
440640,KR7440640001,ACE 단기채권알파액티브,2022-08-23,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,111530,2026-08-14,112540,0,1039,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
440650,KR7440650000,ACE 미국달러단기채권액티브,2022-08-23,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,12235,2026-08-14,11890,0,1039,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
440910,KR7440910008,WON 미국우주항공방산,2022-08-26,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,25600,2026-08-14,28155,0,1036,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
441540,KR7441540002,HANARO Fn조선해운,2022-09-15,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,37515,2026-08-14,28215,0,1022,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
441640,KR7441640000,KODEX 미국배당커버드콜액티브,2022-09-27,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,12835,2026-08-14,13055,0,1014,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
441680,KR7441680006,TIGER 미국나스닥100커버드콜(합성),2022-09-22,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,11420,2026-08-14,11025,0,1017,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
441800,KR7441800000,TIME Korea플러스배당액티브,2022-09-27,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,30970,2026-08-14,29095,0,1014,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
442090,KR7442090007,에셋플러스 코리아대장장이액티브,2022-09-20,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,31715,2026-08-14,30340,0,1019,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
442260,KR7442260006,마이티 다이나믹퀀트액티브,2022-10-25,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,35255,2026-08-14,38535,0,994,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
442320,KR7442320008,RISE 글로벌원자력,2022-10-13,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,50375,2026-08-14,37630,0,1002,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
442550,KR7442550000,RISE TDF2030액티브 적격,2022-09-22,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,14730,2026-08-14,14985,0,1017,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
442560,KR7442560009,RISE TDF2040액티브 적격,2022-09-22,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,16285,2026-08-14,16870,0,1017,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
442570,KR7442570008,RISE TDF2050액티브 적격,2022-09-22,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,17300,2026-08-14,18010,0,1017,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
442580,KR7442580007,PLUS 글로벌HBM반도체,2022-09-22,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,75945,2026-08-14,102965,0,1017,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
444200,KR7444200000,SOL 코리아메가테크액티브,2022-10-18,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,50685,2026-08-14,47880,0,999,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
444490,KR7444490007,WON 미국S&P500,2022-10-06,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,20055,2026-08-14,21035,0,1007,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
445150,KR7445150006,KODEX 친환경조선해운액티브,2022-11-15,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,42260,2026-08-14,29915,0,979,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
445290,KR7445290000,KODEX 로봇액티브,2022-11-15,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,35930,2026-08-14,33950,0,979,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
445690,KR7445690001,BNK 주주가치액티브,2022-10-27,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,31265,2026-08-14,31065,0,992,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
445910,KR7445910003,TIGER MKF배당귀족,2022-10-18,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,22465,2026-08-14,21195,0,999,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
446690,KR7446690000,KODEX 아시아AI반도체exChina액티브,2023-02-01,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,56300,2026-08-14,62910,0,923,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
446700,KR7446700007,RISE 배터리 리사이클링,2022-11-01,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,15300,2026-08-14,10795,0,989,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
446720,KR7446720005,SOL 미국배당다우존스,2022-11-15,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,13415,2026-08-14,14165,0,979,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
446770,KR7446770000,ACE 글로벌반도체TOP4 Plus,2022-11-15,KRX KIND 신규상장 공시,provisional,official_daily_history_export,verified_by_export_manifest,,,31650,2026-08-14,80745,0,979,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
447430,KR7447430000,ACE 주주환원가치주액티브,2022-11-15,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,19540,2026-08-14,16335,0,979,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
447620,KR7447620006,SOL 미국TOP5채권혼합50,2022-11-29,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,15835,2026-08-14,16030,0,969,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
447660,KR7447660002,PLUS 애플채권혼합,2022-11-29,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,13160,2026-08-14,13665,0,969,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
447770,KR7447770009,TIGER 테슬라채권혼합Fn,2022-11-29,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,14280,2026-08-14,13670,0,969,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
448100,KR7448100008,WON 200,2022-12-16,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,103445,2026-08-14,113255,0,956,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
448290,KR7448290007,TIGER 미국S&P500(H),2022-11-25,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,16735,2026-08-14,18070,0,971,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
448300,KR7448300004,TIGER 미국나스닥100(H),2022-11-25,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,21325,2026-08-14,23370,0,971,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
448330,KR7448330001,KODEX 삼성전자채권혼합,2022-11-29,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,16020,2026-08-14,17580,0,969,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
448490,KR7448490003,HANARO 32-10 국고채액티브,2022-11-22,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,54065,2026-08-14,53015,0,974,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
448540,KR7448540005,ACE 엔비디아채권혼합,2022-11-29,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,26625,2026-08-14,26870,0,969,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
448570,KR7448570002,FOCUS AI코리아액티브,2022-11-15,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,28865,2026-08-14,31245,0,979,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
448630,KR7448630004,RISE 삼성그룹Top3채권혼합,2022-11-29,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,14675,2026-08-14,15395,0,969,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
449170,KR7449170000,TIGER KOFR금리액티브(합성),2022-11-30,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,110745,2026-08-14,111615,0,968,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
449180,KR7449180009,KODEX 미국S&P500(H),2022-12-02,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,16130,2026-08-14,17415,0,966,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
449190,KR7449190008,KODEX 미국나스닥100(H),2022-12-02,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,20670,2026-08-14,22620,0,966,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
449450,KR7449450006,PLUS K방산,2023-01-05,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,78380,2026-08-14,58520,0,942,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
449580,KR7449580000,RISE 테슬라애플아마존채권혼합,2022-12-20,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,16520,2026-08-14,16200,0,954,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
449680,KR7449680008,TIGER 한중전기차(합성),2022-12-22,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,14685,2026-08-14,11380,0,952,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
449690,KR7449690007,TIGER 한중반도체(합성),2022-12-22,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,43900,2026-08-14,50245,0,952,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
449770,KR7449770007,KIWOOM 미국S&P500,2022-12-20,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,21040,2026-08-14,21870,0,954,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
449780,KR7449780006,KIWOOM 미국S&P500(H),2022-12-20,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,17620,2026-08-14,18980,0,954,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
450180,KR7450180005,KODEX 한중전기차(합성),2022-12-22,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,15075,2026-08-14,11805,0,952,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
450190,KR7450190004,KODEX 한중반도체(합성),2022-12-22,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,44025,2026-08-14,50800,0,952,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
450910,KR7450910005,SOL 코스닥150,2023-01-31,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,20045,2026-08-14,14520,0,924,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
451000,KR7451000004,PLUS 종합채권(AA-이상)액티브,2023-01-10,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,109900,2026-08-14,107075,0,939,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
451060,KR7451060008,1Q 200액티브,2023-01-31,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,32490,2026-08-14,35220,0,924,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
451150,KR7451150007,에셋플러스 글로벌영에이지액티브,2023-01-31,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,18310,2026-08-14,18405,0,924,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
451530,KR7451530000,TIGER 국고채30년스트립액티브,2023-02-01,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,45675,2026-08-14,33995,0,923,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
451540,KR7451540009,TIGER 종합채권(AA-이상)액티브,2023-02-01,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,54165,2026-08-14,52680,0,923,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
451600,KR7451600001,PLUS 국고채30년액티브,2023-02-07,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,97155,2026-08-14,82840,0,919,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
451670,KR7451670004,RISE 국채30년레버리지(합성),2023-02-14,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,16850,2026-08-14,11835,0,914,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
452250,KR7452250004,ACE 미국30년국채선물레버리지(합성 H),2023-02-07,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,5180,2026-08-14,4750,0,919,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
452360,KR7452360001,SOL 미국배당다우존스(H),2023-03-21,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,12325,2026-08-14,13505,0,889,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
453010,KR7453010001,PLUS KOFR금리,2023-03-14,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,108890,2026-08-14,109715,0,894,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
453060,KR7453060006,HANARO KOFR금리액티브(합성),2023-03-14,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,110400,2026-08-14,111270,0,894,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
453080,KR7453080004,KIWOOM 미국나스닥100(H),2023-03-14,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,21375,2026-08-14,23345,0,894,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
453330,KR7453330003,RISE 미국S&P500(H),2023-03-21,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,16990,2026-08-14,18465,0,889,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
453630,KR7453630006,KODEX 미국S&P500필수소비재,2023-03-21,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,12820,2026-08-14,12790,0,889,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
453640,KR7453640005,KODEX 미국S&P500헬스케어,2023-03-21,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,12805,2026-08-14,14400,0,889,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
453650,KR7453650004,KODEX 미국S&P500금융,2023-03-21,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,18660,2026-08-14,20145,0,889,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
453660,KR7453660003,KODEX 미국S&P500경기소비재,2023-03-21,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,18655,2026-08-14,18070,0,889,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
453810,KR7453810004,KODEX 인도Nifty50,2023-04-21,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,12715,2026-08-14,12115,0,866,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
453820,KR7453820003,KODEX 인도Nifty50레버리지(합성),2023-04-21,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,13540,2026-08-14,12350,0,866,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
453850,KR7453850000,ACE 미국30년국채액티브(H),2023-03-14,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,7525,2026-08-14,7165,0,894,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
453870,KR7453870008,TIGER 인도니프티50,2023-04-14,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,12505,2026-08-14,11935,0,871,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
453950,KR7453950008,TIGER TSMC파운드리밸류체인,2023-04-04,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,32965,2026-08-14,35670,0,879,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
454180,KR7454180001,KIWOOM 차이나내수소비TOP CSI,2023-04-04,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,8440,2026-08-14,7845,0,879,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
454320,KR7454320003,HANARO CAPEX설비투자iSelect,2023-04-18,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,59030,2026-08-14,43700,0,869,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
454780,KR7454780008,KIWOOM 종합채권(AA-이상)액티브,2023-04-11,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,102090,2026-08-14,99310,0,874,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
455030,KR7455030007,KODEX 미국달러SOFR금리액티브(합성),2023-04-04,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,12675,2026-08-14,12165,0,879,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
455660,KR7455660001,ACE 미국하이일드액티브(H),2023-04-18,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,9675,2026-08-14,9485,0,869,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
455850,KR7455850008,SOL AI반도체소부장,2023-04-25,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,31860,2026-08-14,23955,0,864,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
455860,KR7455860007,SOL 2차전지소부장Fn,2023-04-25,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,7510,2026-08-14,4635,0,864,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
455890,KR7455890004,RISE 머니마켓액티브,2023-05-09,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,54875,2026-08-14,55400,0,854,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
455960,KR7455960005,RISE 미국달러SOFR금리액티브(합성),2023-05-16,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,12760,2026-08-14,12405,0,849,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
456200,KR7456200005,PLUS 미국달러SOFR금리액티브(합성),2023-05-09,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,63155,2026-08-14,61370,0,854,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
456250,KR7456250000,KODEX 유럽명품TOP10 STOXX,2023-04-25,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,9345,2026-08-14,9325,0,864,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
456600,KR7456600006,TIME 글로벌AI인공지능액티브,2023-05-16,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,53875,2026-08-14,60990,0,849,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
456610,KR7456610005,TIGER 미국달러SOFR금리액티브(합성),2023-05-09,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,63135,2026-08-14,61435,0,854,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
456680,KR7456680008,TIGER 차이나전기차레버리지(합성),2023-05-09,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,11700,2026-08-14,7170,0,854,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
456880,KR7456880004,ACE 미국달러SOFR금리(합성),2023-04-25,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,12790,2026-08-14,12440,0,864,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
457480,KR7457480002,ACE 테슬라밸류체인액티브,2023-05-16,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,22670,2026-08-14,18895,0,849,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
457690,KR7457690006,KODEX 33-06 국고채액티브,2023-05-31,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,10605,2026-08-14,10510,0,838,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
457700,KR7457700003,KODEX 53-09 국고채액티브,2023-05-31,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,10385,2026-08-14,9015,0,838,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
457930,KR7457930006,BNK 미래전략기술액티브,2023-06-20,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,31265,2026-08-14,28945,0,824,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
457990,KR7457990000,PLUS 태양광&ESS,2023-06-20,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,51005,2026-08-14,38815,0,824,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
458030,KR7458030004,WON 국공채머니마켓액티브,2023-05-31,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,54520,2026-08-14,54975,0,838,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
